Precio,Expensas,Calle,Altura,Piso,Link,Ambientes,Dormitorios,Baños,Toilettes,Estado,Antiguedad,Disposicion,Orientacion,Tipo_Balcon,Apto_Profesional,Apto_Credito,Tipo_Unidad,Tipo_Operacion,Sup_Cubierta_m2,Sup_Total_m2,Sup_Descubierta_m2,Precio_Ficha,Expensas_Ficha,Cant_Pisos_Edificio,Deptos_Por_Piso,Antiguedad_Edificio,Estado_Edificio,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Apto_Crédito,Ascensor,Pileta,Piscina,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Vigilancia,Acceso_para_personas_con_movilidad_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado
590.000 ARS,247.000 ARS,TRIUNVIRATO AV.,4400,N/A,https://www.remax.com.ar/listings/departamento-2-ambientes-en-alquiler-villa-urquiza,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37,37,N/A,N/A,247.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
750.000 ARS,185.000 ARS,RIVADAVIA,3100,N/A,https://www.remax.com.ar/listings/alquiler-2-ambientes-con-balcon-amueblado-balvaner,2,1,1,N/A,N/A,N/A,N/A,suroeste,N/A,N/A,N/A,N/A,N/A,46,50,4,N/A,185.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.700.000 ARS,35.000 ARS,Lacroze,2300,N/A,https://www.remax.com.ar/listings/alquiler-colegiales-ph-5-amb-solo-apto-comercial,4,4,2,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,95,175,80,N/A,35.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14.064 USD,N/A,CORRIENTES AV.,6100,N/A,https://www.remax.com.ar/listings/alquiler-comercial-estacionamiento-en-chacarita,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.171,1.171,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
600 USD,346.000 ARS,EL SALVADOR,6000,N/A,https://www.remax.com.ar/listings/alquiler-excelente-dpto-a-prof-inmejorable-zona,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,50,59,9,N/A,346.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
100.000 ARS,97.000 ARS,CASTELLI,200,N/A,https://www.remax.com.ar/listings/alquiler-local-once-feria-del-sol-puestos-varios,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,7,N/A,N/A,97.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.000 USD,300.000 ARS,Avenida General Las Heras,3700,N/A,https://www.remax.com.ar/listings/alquiler-departamento-4-ambientes-amoblado-palermo,4,3,1,N/A,N/A,N/A,frente,sur,N/A,sí,N/A,N/A,N/A,75,102,N/A,N/A,300.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
7.000 USD,N/A,Jeronimo Salguero,0,N/A,https://www.remax.com.ar/listings/alquiler-de-casa-para-uso-comercial-en-almagro,7,6,7,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,718,983,265,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
800 USD,N/A,Avenida Presidente Diagonal Sur Julio Argentino Roca,700,N/A,https://www.remax.com.ar/listings/amplia-y-luminosa-oficina-en-monserrat,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,137.77,159.42,21.65,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
299.000 ARS,N/A,Adolfo Alsina,1600,N/A,https://www.remax.com.ar/listings/alquiler-oficina-comercial-en-monserrat,N/A,N/A,1,N/A,excelente.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46,46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
650 USD,146.000 ARS,CABILDO AV.,2500,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-completamente-amueblado,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44,45,1,N/A,146.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1.400 USD,700.000 ARS,Jerónimo Salguero,2100,N/A,https://www.remax.com.ar/listings/oficina-alta-gama-seguridad-tecnologia-y-disen0,N/A,N/A,2,N/A,N/A,N/A,frente,N/A,N/A,sí,N/A,N/A,N/A,98,100,2,N/A,700.000,N/A,N/A,N/A,N/A,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
699.000 ARS,112.150 ARS,GAONA AV.,2300,N/A,https://www.remax.com.ar/listings/caballito-2amb-alquiler-contrafrente-balcon,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.71,49.06,6.35,N/A,112.150,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
600.000 ARS,150.000 ARS,LAPRIDA,1100,N/A,https://www.remax.com.ar/listings/2-ambs-en-pb-con-patio-cubierto-zona-facultades-1,2,1,1,N/A,N/A,N/A,contrafrente,N/A,N/A,N/A,N/A,N/A,N/A,35,35,N/A,N/A,150.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
300 USD,125.000 ARS,CORRIENTES AV.,400,N/A,https://www.remax.com.ar/listings/alquiler-depto-av-corrientes-vista-al-frente,2,1,1,N/A,N/A,N/A,frente,N/A,N/A,sí,N/A,N/A,N/A,37.07,37.07,N/A,N/A,125.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
950.000 ARS,272.000 ARS,TRES LOMAS,1100,N/A,https://www.remax.com.ar/listings/flores-plaza-irlanda-alquiler-2amb-amoblado-frente,2,1,1,1,N/A,N/A,frente,N/A,N/A,N/A,N/A,N/A,N/A,45,51,6,N/A,272.000,N/A,N/A,N/A,N/A,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
800 USD,340.000 ARS,Avenida Alicia Moreau de Justo,1800,N/A,https://www.remax.com.ar/listings/alquiler-puerto-madero,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,53,109,56,N/A,340.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
800 USD,350.000 ARS,Avenida Alicia Moreau de Justo,1800,N/A,https://www.remax.com.ar/listings/oficina-en-alquiler-en-zona-puerto-madero,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,52,55,3,N/A,350.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4.500 USD,N/A,MOLDES,2100,N/A,https://www.remax.com.ar/listings/alquiler-casa-comercial-oficinas-18-amb-belgrano,18,17,2,2,N/A,N/A,frente,oeste,N/A,sí,N/A,N/A,N/A,434,521,87,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.000 USD,530.000 ARS,CRAMER,2400,N/A,https://www.remax.com.ar/listings/alquiler-depto-3-ambientes-amoblado-belgrano,3,2,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71.04,76.9,5.86,N/A,530.000,N/A,N/A,N/A,N/A,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0
790.000 ARS,N/A,General Benjamín Victorica,3000,N/A,https://www.remax.com.ar/listings/alquiler-de-local-barrio-de-parque-chas,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.140 USD,500.000 ARS,PASEO COLON AV.,1400,N/A,https://www.remax.com.ar/listings/alquiler-oficina,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,117,124,7,N/A,500.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
550.000 ARS,68.000 ARS,CORRIENTES AV.,5900,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-c-balcon-villa-crespo,1,1,1,N/A,impecable!,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25,28,3,N/A,68.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
350.000 ARS,145.000 ARS,CHILE,500,N/A,https://www.remax.com.ar/listings/alquiler-de-oficina-en-el-barrio-de-san-telmo,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40,40,N/A,N/A,145.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
950 USD,400.000 ARS,GODOY CRUZ,2800,N/A,https://www.remax.com.ar/listings/alquiler-oficina-a-estrenar-palermo-nuevo-azur-2,N/A,N/A,1,N/A,N/A,N/A,frente,N/A,N/A,sí,N/A,N/A,N/A,52,57.4,5.4,N/A,400.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
850 USD,280.000 ARS,URIARTE,1300,N/A,https://www.remax.com.ar/listings/alquiler-depto-2-ambientes-amoblado-balcon-palermo,2,1,1,N/A,N/A,N/A,frente,N/A,N/A,N/A,N/A,N/A,N/A,41.37,45.78,4.41,N/A,280.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
750.000 ARS,310.000 ARS,CONCORDIA,2100,N/A,https://www.remax.com.ar/listings/alquiler-depto-2-amb-villa-del-parque-c-amenities,2,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,53,68,15,N/A,310.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
590.000 ARS,95.600 ARS,Tomás A. Le Bretón,4700,N/A,https://www.remax.com.ar/listings/monoambiente-divino-con-balcon-y-vista-abierta,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.24,34.791,1.94,N/A,95.600,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
650.000 ARS,160.000 ARS,GUAYAQUIL,800,N/A,https://www.remax.com.ar/listings/alquiler-departamento-2-ambientes-con-balcon-1,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.84,40.98,5.14,N/A,160.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
400.000 ARS,90.000 ARS,SALTA,300,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-monserrat-con-linda-vista,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,28,28,N/A,N/A,90.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
600.000 ARS,232.000 ARS,ARAOZ,2800,N/A,https://www.remax.com.ar/listings/alquiler-dpto-1-amb-y-medio-piscina-balcon-palermo,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.18,45.45,3.27,N/A,232.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
700.000 ARS,114.000 ARS,ALCARAZ,4400,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-con-balcon-1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36,38,2,N/A,114.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
900 USD,700.000 ARS,SANTA FE AV.,1800,N/A,https://www.remax.com.ar/listings/alquiler-depto-4-ambientes-c-dependencias-recoleta,5,3,3,N/A,N/A,N/A,frente,N/A,N/A,N/A,N/A,N/A,N/A,110,120,10,N/A,700.000,N/A,N/A,N/A,N/A,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
620.000 ARS,100.000 ARS,Del Barco Centenera,700,N/A,https://www.remax.com.ar/listings/monoambiente-a-estrenar-amenities-caballito-1,1,N/A,1,N/A,N/A,N/A,contrafrente,N/A,N/A,N/A,N/A,N/A,N/A,31.09,34.81,3.72,N/A,100.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1.000 USD,120.000 ARS,Ministro Brin (edificio 12),500,N/A,https://www.remax.com.ar/listings/departamento-alquiler-4-ambientes-amoblado-la-boca-1,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61.41,61.41,N/A,N/A,120.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
480.000 ARS,150.000 ARS,BELL VILLE,1200,N/A,https://www.remax.com.ar/listings/departamento-alquiler-2-ambientes-en-pque-chacabuc,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.77,33.74,1.97,N/A,150.000,N/A,N/A,N/A,N/A,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
650 USD,250.000 ARS,Julián Álvarez,1200,N/A,https://www.remax.com.ar/listings/monoambiente-a-alquilar-en-palermo-con-balcon,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40,43,3,N/A,250.000,N/A,N/A,N/A,N/A,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1
3.000.000 ARS,515.000 ARS,TACUARI,200,N/A,https://www.remax.com.ar/listings/local-alquiler-montserrat-300-m2,N/A,N/A,3,N/A,N/A,N/A,frente,oeste,N/A,sí,sí,N/A,N/A,300,300,N/A,N/A,515.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
650.000 ARS,167.617 ARS,Av Rivadavia,2900,N/A,https://www.remax.com.ar/listings/departamento-alquiler-balvanera-2-ambientes-frente,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,34.75,35.22,0.47,N/A,167.617,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.000.000 ARS,145.000 ARS,LAVALLE,1300,N/A,https://www.remax.com.ar/listings/deposito-con-local-en-alqui-de-257-mts-balvaneda,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,257,257,N/A,N/A,145.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
950.000 ARS,200.000 ARS,MURGUIONDO,900,N/A,https://www.remax.com.ar/listings/alquiler-3-ambientes-liniers-villaluro,3,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,56.05,62.57,3.42,N/A,200.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1.000.000 ARS,202.000 ARS,CHILE,2500,N/A,https://www.remax.com.ar/listings/alquiler-departamento-4-ambientes-balcon-balvanera,4,3,1,1,N/A,N/A,lateral,N/A,N/A,N/A,N/A,N/A,N/A,68.06,71.2,3.14,N/A,202.000,N/A,N/A,N/A,N/A,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
800.000 ARS,115.000 ARS,DIAZ VELEZ AV.,5100,N/A,https://www.remax.com.ar/listings/alquiler-luminoso-2-amb-con-patio-pque-centenario,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42,56.5,1.5,N/A,115.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.900 USD,570.000 ARS,CALLAO AV.,1900,N/A,https://www.remax.com.ar/listings/alquiler-recoleta-4-amb-c-dep-luminoso-refacc,4,3,2,1,N/A,N/A,frente,sureste,N/A,N/A,N/A,N/A,N/A,135.29,142.11,6.82,N/A,570.000,N/A,N/A,N/A,N/A,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
690.000 ARS,95.000 ARS,GAONA AV.,1300,N/A,https://www.remax.com.ar/listings/alquiler-departamento-de-3-ambientes-caballito-1,3,2,1,N/A,N/A,N/A,lateral,N/A,N/A,N/A,N/A,N/A,N/A,51,51,N/A,N/A,95.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
750.000 ARS,125.000 ARS,SIMBRON,3500,N/A,https://www.remax.com.ar/listings/alquiler-dpto-2-amb-con-cochera-villa-del-parque,2,1,1,N/A,N/A,N/A,contrafrente,N/A,N/A,N/A,N/A,N/A,N/A,45.11,50.01,1.82,N/A,125.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
250.000 ARS,212.000 ARS,RIVADAVIA,1200,N/A,https://www.remax.com.ar/listings/alquiler-oficina-en-san-nicolas,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,35,35,N/A,N/A,212.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40.000 USD,N/A,MEXICO,3200,N/A,https://www.remax.com.ar/listings/alquiler-nave-galpon-deposito-en-boedo-limite-once,N/A,N/A,8,8,N/A,N/A,N/A,N/A,N/A,sí,sí,N/A,N/A,4.529,5.029,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.200.000 ARS,930.000 ARS,PATAGONES,2600,N/A,https://www.remax.com.ar/listings/alquiler-oficina-p-patricios-distrito-tecnologico,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,180,180,N/A,N/A,930.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
900.000 ARS,N/A,TUCUMAN,600,N/A,https://www.remax.com.ar/listings/alquiler-local-270-m2-al-frente-microcentro,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,274.86,274.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
300.000 ARS,150.000 ARS,Bartolomé Mitre,2300,N/A,https://www.remax.com.ar/listings/oficina-en-balvanera-en-alquiler,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,39,39,N/A,N/A,150.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
600.000 ARS,100.000 ARS,OLAZABAL,5200,N/A,https://www.remax.com.ar/listings/alquiler-dto-2-amb-en-villa-urquiza,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34,34,N/A,N/A,100.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6.500 USD,N/A,Honorio Pueyrredon,1500,N/A,https://www.remax.com.ar/listings/alquiler-local-comercial-avenida-esq-villa-crespo,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,288,295,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.500 USD,N/A,BONPLAND,1500,N/A,https://www.remax.com.ar/listings/casa-comercial-5-ambientes-alquiler-palermo,6,4,2,2,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,130,173.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.500.000 ARS,", ARS",GORRITI,3900,N/A,https://www.remax.com.ar/listings/locales-en-alquiler-palermo,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,300,300,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.200 USD,280.000 ARS,Avenida Ingeniero Huergo,400,N/A,https://www.remax.com.ar/listings/monoambiente-con-cochera-a-estrenar-huergo-475,1,N/A,1,N/A,N/A,N/A,N/A,sur,N/A,sí,N/A,N/A,N/A,37.17,40.64,3.47,N/A,280.000,N/A,N/A,N/A,N/A,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0
850.000 ARS,220.914 ARS,ORTEGA Y GASSET,1500,N/A,https://www.remax.com.ar/listings/alquiler-depto-2-amb-balcon-amoblado-palermo,2,1,1,N/A,N/A,N/A,frente,N/A,N/A,N/A,N/A,N/A,N/A,37.47,43.14,5.67,N/A,220.914,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
950.000 ARS,50.000 ARS,Osvaldo Cruz,3900,N/A,https://www.remax.com.ar/listings/alquiler-departamento-4-ambientes-en-pompeya,4,4,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,72.4,81.22,8.82,N/A,50.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1.300 USD,300.000 ARS,MENDOZA,2100,N/A,https://www.remax.com.ar/listings/alquiler-departamento-4-ambientes-belgrano-cochera,4,3,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,72.59,80.11,0.95,N/A,300.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
590 USD,340.000 ARS,Adolfo Alsina,600,N/A,https://www.remax.com.ar/listings/alquiler-oficinas-de-180m-en-monserrat,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,187.51,187.51,N/A,N/A,340.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3.500 USD,1.650.000 ARS,POSADAS,1300,N/A,https://www.remax.com.ar/listings/gran-local-comercial-en-alquiler-recoleta-vip,N/A,N/A,6,N/A,N/A,N/A,frente,N/A,N/A,sí,N/A,N/A,N/A,193,193,N/A,N/A,1.650.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
